model,oem,network_edge,weight,display_size,height,width,depth,battery,launch.year,launch.day,launch.month
GC275,Micromax,No,100.0,,107.7,44.4,14.5,9.64565843240871,2010.0,,
MIO Leap G50,Mitac,nan,119.0,7.111999999999999,98.0,58.5,14.2,,2008.0,,8.0
MIO Leap K1,Mitac,Class 10,125.0,6.604,105.1,53.5,14.5,9.627533884472792,2008.0,,6.0
MIO A701,Mitac,No,150.0,6.8580000000000005,117.0,59.0,22.0,10.345405246717796,2005.0,,8.0
MIO 8870,Mitac,No,120.0,5.588000000000001,110.0,49.0,21.0,10.037546953962178,2004.0,,11.0
MIO 8860,Mitac,No,,5.588000000000001,,,,,2004.0,,2.0
M750,Mitsubishi,No,102.0,,96.0,47.0,24.0,,2003.0,,11.0
M342i,Mitsubishi,No,,,107.0,47.0,19.0,,2004.0,,2.0
M341i/M720,Mitsubishi,No,102.0,,96.0,47.0,24.0,,2003.0,,11.0
Trium Eclipse,Mitsubishi,No,110.0,,123.0,48.0,29.0,,2001.0,,8.0
Trium Sirius,Mitsubishi,No,75.0,,104.0,53.0,22.0,,2001.0,,
Trium Mondo,Mitsubishi,No,200.0,,139.5,84.0,19.0,,2000.0,,
One Fusion+,Motorola,nan,210.0,16.51,162.9,76.4,9.6,12.288000889707574,2020.0,8.0,6.0
Moto G Fast,Motorola,nan,189.4,16.256,161.9,75.7,9.1,11.966144913345602,2020.0,5.0,6.0
Moto E (2020),Motorola,nan,185.0,15.748000000000001,159.8,76.6,8.7,11.79400964502097,2020.0,5.0,6.0
Moto G Pro,Motorola,nan,192.0,16.256,158.6,75.8,9.2,11.966144913345602,2020.0,26.0,5.0
Edge+,Motorola,nan,203.0,17.018,161.1,71.4,9.6,12.288000889707574,2020.0,22.0,4.0
Moto G8 Power Lite,Motorola,nan,200.0,16.51,164.9,75.8,9.2,12.288000889707574,2020.0,3.0,4.0
Moto E6s (2020),Motorola,nan,160.0,15.494,155.6,73.0,8.5,11.551227603598289,2020.0,17.0,3.0
Moto G8,Motorola,nan,188.3,16.256,161.3,75.8,9.0,11.966144913345602,2020.0,5.0,3.0
Moto G Stylus,Motorola,nan,192.0,16.256,158.6,75.8,9.2,11.966144913345602,2020.0,7.0,2.0
Moto G Power,Motorola,nan,199.0,16.256,159.9,75.8,9.6,12.288000889707574,2020.0,7.0,2.0
Moto G8 Power,Motorola,nan,197.0,16.256,156.0,75.8,9.6,12.288000889707574,2020.0,7.0,2.0
One Hyper,Motorola,nan,210.0,16.51,161.8,76.6,8.9,11.966144913345602,2019.0,4.0,12.0
Razr 2019,Motorola,nan,205.0,15.748000000000001,172.0,72.0,6.9,11.2940463132715,2019.0,14.0,11.0
Moto G8 Play,Motorola,nan,183.6,15.748000000000001,157.6,75.4,9.0,11.966144913345602,2019.0,,10.0
Moto E6 Play,Motorola,nan,140.0,13.97,146.5,70.9,8.3,11.551227603598289,2019.0,,10.0
Moto G8 Plus,Motorola,nan,188.0,16.002,158.4,75.8,9.1,11.966144913345602,2019.0,24.0,10.0
One Macro,Motorola,nan,186.0,15.748000000000001,157.6,75.4,9.0,11.966144913345602,2019.0,9.0,10.0
Moto E6 Plus,Motorola,nan,149.7,15.494,155.6,73.1,8.6,11.551227603598289,2019.0,5.0,9.0
One Zoom,Motorola,nan,190.0,16.2306,158.0,75.0,8.8,11.966144913345602,2019.0,5.0,9.0
One Action,Motorola,nan,176.0,16.002,160.1,71.2,9.2,11.773551346428505,2019.0,16.0,8.0
Moto E6,Motorola,nan,159.0,13.97,149.7,72.3,8.6,11.551227603598289,2019.0,,7.0
Moto Z4,Motorola,nan,165.0,16.256,158.0,75.0,7.4,11.81418188419028,2019.0,,5.0
One Vision,Motorola,nan,180.0,16.002,160.1,71.2,8.7,11.773551346428505,2019.0,15.0,5.0
XOOM MZ604,Motorola,No,730.0,25.654,249.1,167.8,12.9,,2011.0,,2.0
XOOM MZ601,Motorola,nan,730.0,25.654,249.1,167.8,12.9,,2011.0,,2.0
QUENCH,Motorola,nan,130.0,7.8740000000000006,116.8,60.0,12.4,10.47269083924278,2010.0,,2.0
XT701,Motorola,nan,140.0,9.398000000000001,116.0,60.9,10.9,10.47269083924278,2009.0,,12.0
A910,Motorola,No,127.0,,93.0,51.0,23.0,9.967226258835993,2005.0,,7.0
E895,Motorola,No,127.0,5.588000000000001,93.0,51.0,23.0,9.967226258835993,2005.0,,6.0
E1060,Motorola,nan,125.0,,107.0,53.0,21.0,,2005.0,,2.0
C168,Motorola,No,77.0,,104.4,46.0,14.0,9.967226258835993,2005.0,,8.0
E680i,Motorola,No,133.0,6.35,109.0,53.8,20.5,,2005.0,,3.0
V560,Motorola,No,,,,,,,2005.0,,2.0
V186,Motorola,Class 10,92.0,,86.5,44.5,25.0,9.231221180711186,2005.0,,2.0
V176,Motorola,No,,,,,,9.493855449240822,2005.0,,2.0
C980,Motorola,nan,139.0,4.826,114.0,53.0,24.5,9.681238411777805,2004.0,,8.0
A780,Motorola,Yes,141.0,6.35,106.0,53.0,24.0,9.60917873814198,2004.0,,8.0
C975,Motorola,nan,139.0,4.826,114.0,53.0,24.0,9.681238411777805,2004.0,,8.0
V555,Motorola,Yes,120.0,,89.0,49.0,25.0,9.681238411777805,2004.0,,8.0
A840,Motorola,No,115.0,5.588000000000001,94.0,49.0,24.0,,2004.0,,2.0
E398,Motorola,No,108.0,4.826,108.0,46.0,21.0,9.698704666770345,2004.0,,2.0
MPx,Motorola,No,174.0,7.111999999999999,99.7,61.2,24.0,9.90839262077375,2004.0,,2.0
MPx100,Motorola,No,130.0,,114.0,50.0,22.0,,2004.0,,2.0
V872,Motorola,No,90.0,,87.0,46.0,21.8,9.663558104217273,2004.0,,8.0
V878,Motorola,No,85.0,,82.0,42.0,21.5,9.324180546618742,2003.0,,11.0
A925,Motorola,nan,210.0,,148.0,60.0,24.0,10.037546953962178,2003.0,,11.0
A920,Motorola,nan,212.0,,148.0,60.0,24.0,10.037546953962178,2003.0,,
V690,Motorola,No,93.0,,90.0,47.0,23.0,,2003.0,,8.0
A835,Motorola,nan,157.0,,135.0,58.2,24.2,10.037546953962178,2003.0,,
T725,Motorola,No,100.0,,90.0,47.0,21.0,9.552669097514272,2003.0,,
T720i,Motorola,No,100.0,,90.0,47.0,21.0,10.10459875356437,2002.0,,10.0
T720,Motorola,No,100.0,,90.0,47.0,21.0,10.10459875356437,2002.0,,10.0
V70,Motorola,No,83.0,,94.0,38.0,18.0,8.751544059089099,2002.0,,
C336,Motorola,No,80.0,,102.0,46.0,19.0,9.231221180711186,2002.0,,
C332,Motorola,No,84.0,,107.0,46.0,22.0,,2002.0,,
C331,Motorola,No,83.0,,101.0,48.0,21.0,,2002.0,,
V60i,Motorola,No,103.0,,87.0,45.0,24.0,9.453270634010623,2002.0,,11.0
Accompli 388,Motorola,No,130.0,,98.0,58.0,24.0,9.64565843240871,2002.0,,
V60,Motorola,No,109.0,,87.0,45.0,24.0,9.453270634010623,2001.0,,11.0
Accompli 008,Motorola,No,155.0,,98.0,60.0,28.0,,2002.0,,
Timeport 280,Motorola,No,109.0,,125.0,49.0,24.0,9.64565843240871,2001.0,,
V.box(V100),Motorola,No,83.0,,83.0,44.0,25.0,9.231221180711186,2000.0,,
StarTAC 130,Motorola,No,95.0,,94.0,55.0,19.0,8.968666793195208,1998.0,,
StarTAC 85,Motorola,No,112.0,,98.0,57.0,23.0,8.968666793195208,1997.0,,
StarTAC Rainbow,Motorola,No,112.0,,98.0,57.0,23.0,8.968666793195208,1997.0,,
StarTAC 75+,Motorola,No,112.0,,98.0,57.0,23.0,8.968666793195208,1997.0,,
StarTAC 75,Motorola,No,112.0,,98.0,57.0,23.0,8.968666793195208,1997.0,,
SlimLite,Motorola,No,141.0,,143.0,57.0,16.0,9.815383295813538,1997.0,,
cd930,Motorola,No,120.0,,129.0,55.0,27.0,9.967226258835993,1998.0,,
cd920,Motorola,No,120.0,,129.0,55.0,27.0,9.967226258835993,1998.0,,
M3188,Motorola,No,170.0,,140.0,50.0,25.0,9.453270634010623,1999.0,,
M3288,Motorola,No,170.0,,140.0,50.0,25.0,9.453270634010623,1999.0,,
M3588,Motorola,No,170.0,,140.0,50.0,25.0,9.453270634010623,1999.0,,
M3688,Motorola,No,170.0,,140.0,50.0,25.0,9.453270634010623,1999.0,,
M3788,Motorola,No,170.0,,140.0,50.0,25.0,9.453270634010623,1999.0,,
M3888,Motorola,No,170.0,,140.0,50.0,25.0,9.453270634010623,1999.0,,
Moto Z4 Force,Motorola,nan,,16.256,,,,,,,
Moto Z4 Play,Motorola,nan,,15.7988,,,,11.81418188419028,,,
P40,Motorola,nan,,15.748000000000001,160.1,71.2,8.7,12.01297364837454,,,
N401i,NEC,No,90.0,4.826,90.0,44.0,23.0,9.733015321685963,2005.0,,2.0
N343i,NEC,No,95.0,,109.0,43.0,12.7,9.64565843240871,2005.0,,5.0
N200,NEC,No,70.0,,70.0,51.0,18.6,,2005.0,,2.0
N923,NEC,No,70.0,,85.0,54.0,9.5,8.233619676759702,2004.0,,
N920,NEC,No,70.0,,85.0,54.0,9.6,,2004.0,,8.0
e338,NEC,nan,114.0,5.08,93.8,47.1,23.3,10.345405246717796,2004.0,,8.0
e228,NEC,nan,125.0,5.588000000000001,129.0,54.0,21.0,10.10459875356437,2004.0,,5.0
N410i,NEC,No,118.0,5.588000000000001,101.0,49.0,24.0,9.893301530860564,2004.0,,3.0
N400i,NEC,No,110.0,5.588000000000001,101.0,49.0,24.0,9.893301530860564,2004.0,,3.0
N331i,NEC,No,110.0,,101.0,48.0,24.0,9.453270634010623,2004.0,,3.0
N830,NEC,No,110.0,5.588000000000001,101.0,49.0,24.0,,2004.0,,5.0
N820,NEC,No,110.0,5.588000000000001,101.0,48.0,24.0,,2003.0,,11.0
e606,NEC,nan,145.0,,109.0,53.0,32.0,10.230020435705635,2003.0,,2.0
e232,NEC,No,90.0,,90.0,43.0,23.0,9.453270634010623,2003.0,,5.0
DB4100,NEC,No,99.0,,120.0,42.0,22.0,,2000.0,,
G9D+,NEC,No,200.0,,145.0,49.0,22.5,,1997.0,,
N1m,Neonode,No,94.0,5.588000000000001,88.0,52.0,21.0,10.10459875356437,2005.0,,2.0
C5 Endi,Nokia,nan,200.0,16.5608,171.7,76.7,8.9,11.966144913345602,2020.0,29.0,5.0
C2 Tennen,Nokia,nan,180.0,13.843,150.6,72.4,9.1,11.551227603598289,2020.0,29.0,5.0
C2 Tava,Nokia,nan,180.0,13.843,150.6,72.4,9.1,11.551227603598289,2020.0,29.0,5.0
150 (2020),Nokia,No,90.5,6.096,132.0,50.5,15.0,9.995767150877802,2020.0,12.0,5.0
125,Nokia,No,91.3,6.096,132.0,50.5,15.0,9.995767150877802,2020.0,12.0,5.0
8.3 5G,Nokia,nan,220.0,17.2974,171.9,78.6,9.0,12.136029849385551,2020.0,19.0,3.0
5.3,Nokia,nan,185.0,16.637,164.3,76.6,8.5,11.966144913345602,2020.0,19.0,3.0
1.3,Nokia,nan,155.0,14.503400000000001,147.3,71.2,9.4,11.551227603598289,2020.0,19.0,3.0
5310 (2020),Nokia,Yes,88.2,6.096,123.7,52.4,13.1,10.230020435705635,2020.0,19.0,3.0
2.3,Nokia,nan,183.0,15.748000000000001,157.7,75.4,8.7,11.966144913345602,2019.0,5.0,12.0
7.2,Nokia,nan,180.0,16.002,159.9,75.2,8.3,11.773551346428505,2019.0,5.0,9.0
6.2,Nokia,nan,180.0,16.002,159.9,75.1,8.3,11.773551346428505,2019.0,5.0,9.0
800 Tough,Nokia,nan,161.0,6.096,145.4,62.1,16.1,11.036860446673046,2019.0,5.0,9.0
2720 Flip,Nokia,nan,118.0,7.111999999999999,192.7,54.5,11.6,10.55170826162069,2019.0,5.0,9.0
220 4G,Nokia,No,86.5,6.096,121.3,52.9,13.4,10.230020435705635,2019.0,24.0,7.0
110 (2019),Nokia,No,75.0,4.4958,115.2,49.9,14.3,9.64565843240871,2019.0,,9.0
105 (2019),Nokia,No,73.0,4.4958,119.0,49.2,14.4,9.64565843240871,2019.0,,7.0
3.1 C,Nokia,nan,156.0,13.843,152.7,71.9,9.4,11.546412195119352,2019.0,,6.0
3.1 A,Nokia,nan,156.0,13.843,152.7,71.9,9.4,11.546412195119352,2019.0,,6.0
2.2,Nokia,nan,153.0,14.503400000000001,146.0,70.6,9.3,11.551227603598289,2019.0,6.0,6.0
X6 8GB (2010),Nokia,nan,122.0,8.128,111.0,51.0,13.8,10.367414751246828,2010.0,,6.0
X6 16GB (2010),Nokia,nan,122.0,8.128,111.0,51.0,13.8,10.367414751246828,2010.0,,1.0
X6 (2009),Nokia,nan,122.0,8.128,111.0,51.0,13.8,10.367414751246828,2009.0,,9.0
6131 NFC,Nokia,Class 10,104.0,5.588000000000001,92.0,47.0,20.0,9.749869427396844,2007.0,,2.0
8.1 Plus,Nokia,nan,,15.7988,,,,,,,
Cosmo,O2,Class 10,130.0,6.096,111.0,62.0,13.0,,2006.0,,9.0
XDA Orion,O2,Class 10,106.0,5.588000000000001,107.5,46.0,17.5,10.16867211813223,2005.0,,10.0
X1b,O2,No,86.0,,102.0,44.0,18.0,,2005.0,,5.0
XM,O2,No,91.0,,89.0,47.0,23.5,,2005.0,,5.0
X4,O2,nan,116.0,,89.9,45.1,24.0,,2004.0,,11.0
XDA IIs,O2,No,210.0,8.89,125.0,71.0,19.0,10.542064542283443,2004.0,,11.0
XDA IIi,O2,No,190.0,8.89,130.0,70.0,19.0,10.230020435705635,2004.0,,11.0
Xphone II,O2,No,102.0,5.588000000000001,107.0,44.0,18.0,,2004.0,,11.0
XDA II,O2,No,190.0,8.89,130.0,70.0,19.0,10.230020435705635,2003.0,,
Xphone,O2,No,130.0,5.588000000000001,120.0,50.0,24.0,9.967226258835993,2003.0,,
XDA,O2,No,201.0,8.89,129.0,73.0,18.0,,2003.0,,
8 5G UW (Verizon),OnePlus,nan,180.0,16.637,160.2,72.9,8.0,12.07045641594465,2020.0,14.0,4.0
8 5G (T-Mobile),OnePlus,nan,180.0,16.637,160.2,72.9,8.0,12.07045641594465,2020.0,14.0,4.0
7T Pro 5G McLaren,OnePlus,nan,206.0,16.9418,162.6,75.9,8.8,11.996473488733228,2019.0,23.0,10.0
7T Pro,OnePlus,nan,206.0,16.9418,162.6,75.9,8.8,11.996473488733228,2019.0,10.0,10.0
7T,OnePlus,nan,190.0,16.637,160.9,74.4,8.1,11.892163309861965,2019.0,26.0,9.0
7 Pro 5G,OnePlus,nan,206.0,16.9418,162.6,75.9,8.8,11.966144913345602,2019.0,14.0,5.0
Reno4 Pro 5G,Oppo,nan,172.0,16.637,159.6,72.5,7.6,11.966144913345602,2020.0,5.0,6.0
Reno4 5G,Oppo,nan,183.0,16.3322,159.3,74.0,7.8,11.966144913345602,2020.0,5.0,6.0
Find X2 Neo,Oppo,nan,171.0,16.51,159.4,72.4,7.7,11.97513145692134,2020.0,15.0,4.0
A92s,Oppo,nan,184.0,16.6878,163.8,75.5,8.1,11.966144913345602,2020.0,20.0,4.0
Find X2 Lite,Oppo,nan,180.0,16.256,160.3,74.3,8.0,11.97513145692134,2020.0,20.0,4.0
Ace2,Oppo,nan,186.0,16.637,160.0,75.4,8.6,11.966144913345602,2020.0,13.0,4.0
A12e,Oppo,nan,168.0,15.748000000000001,156.2,75.6,8.2,12.04678297035635,2020.0,3.0,4.0
Reno3,Oppo,nan,170.0,16.256,160.2,73.3,7.9,11.97513145692134,2020.0,17.0,3.0
Find X2 Pro,Oppo,nan,217.0,17.018,165.2,74.4,8.8,12.05697633617822,2020.0,6.0,3.0
Find X2,Oppo,nan,209.0,17.018,164.9,74.5,8.0,12.036517070486518,2020.0,6.0,3.0
Reno3 Pro,Oppo,nan,175.0,16.256,158.8,73.4,8.1,11.97513145692134,2020.0,2.0,3.0
F15,Oppo,nan,172.0,16.256,160.2,73.3,7.9,11.97513145692134,2020.0,16.0,1.0
Reno3 Pro 5G,Oppo,nan,171.0,16.51,159.4,72.4,7.7,11.97513145692134,2019.0,,12.0
Reno3 Youth,Oppo,nan,180.0,16.256,160.3,74.3,8.0,11.97513145692134,2020.0,8.0,2.0
Reno3 5G,Oppo,nan,181.0,16.256,160.3,74.3,8.0,11.97513145692134,2019.0,,12.0
A91,Oppo,nan,172.0,16.256,160.2,73.3,7.9,11.97513145692134,2019.0,20.0,12.0
A8,Oppo,nan,180.0,16.51,163.9,75.5,8.3,12.04678297035635,2019.0,,12.0
Reno Ace,Oppo,nan,200.0,16.51,161.0,75.7,8.7,11.966144913345602,2019.0,,10.0
Reno A,Oppo,nan,169.5,16.256,158.4,75.4,7.8,11.81418188419028,2019.0,,9.0
A5 (2020),Oppo,nan,195.0,16.51,163.6,75.4,9.1,12.288000889707574,2019.0,21.0,9.0
A9 (2020),Oppo,nan,195.0,16.51,163.6,75.6,9.1,12.288000889707574,2019.0,10.0,9.0
Reno2,Oppo,nan,189.0,16.51,160.0,74.3,9.5,11.966144913345602,2019.0,28.0,8.0
Reno2 F,Oppo,nan,195.0,16.51,162.4,75.8,8.7,11.966144913345602,2019.0,28.0,8.0
Reno2 Z,Oppo,nan,195.0,16.5862,162.4,75.8,8.7,11.966144913345602,2019.0,,8.0
Reno Z,Oppo,nan,186.0,16.256,157.3,74.9,9.1,11.978710459106358,2019.0,,5.0
A9x,Oppo,nan,190.0,16.5862,162.0,76.1,8.3,11.97333862080036,2019.0,,5.0
Reno 5G,Oppo,nan,215.0,16.764,162.0,77.2,9.3,11.989394499844732,2019.0,,4.0
A1k,Oppo,nan,170.0,15.494,154.5,73.8,8.4,11.966144913345602,2019.0,,4.0
A5 (AX5),Oppo,nan,168.0,15.748000000000001,156.2,75.6,8.2,12.04678297035635,2018.0,,7.0
A31 (2015),Oppo,Yes,135.0,11.43,131.9,65.5,8.0,10.966505451905741,2015.0,17.0,4.0
Neva jet 5G,Orange,nan,171.0,16.433799999999998,159.2,73.4,7.9,11.966144913345602,2019.0,,11.0
Gova,Orange,Yes,,11.43,,,,10.966505451905741,2014.0,,2.0
Treo 650,Palm,Class 10,178.0,6.096,113.0,59.0,23.0,,2004.0,,11.0
Eluga I7 (2019),Panasonic,nan,168.0,13.843,148.8,70.9,9.3,11.966144913345602,2019.0,,6.0
Eluga DL1,Panasonic,nan,103.0,10.921999999999999,123.0,62.0,7.8,10.16867211813223,2012.0,,2.0
VS7,Panasonic,No,113.0,,102.0,51.0,18.8,9.698704666770345,2005.0,,2.0
MX7,Panasonic,No,144.0,,102.0,51.0,26.0,10.697836357962377,2005.0,,2.0
SA7,Panasonic,No,140.0,,102.0,53.0,26.0,10.697836357962377,2005.0,,2.0
X70,Panasonic,No,95.0,,87.0,47.0,24.0,9.60917873814198,2003.0,,8.0
GD87,Panasonic,No,103.0,,97.0,49.0,23.0,9.493855449240822,2002.0,,11.0
GD67,Panasonic,No,81.0,,109.0,45.0,20.0,9.432541900388259,2002.0,,
GD75,Panasonic,No,82.0,,106.0,46.0,16.0,9.346513733165635,2001.0,,
GD35,Panasonic,No,109.0,,120.0,46.0,20.0,9.453270634010623,2001.0,,
GD93,Panasonic,No,80.0,,120.0,45.0,16.4,9.346513733165635,2000.0,,
GD30,Panasonic,No,135.0,,135.0,45.0,20.0,9.453270634010623,1999.0,,
Crux,Pantech,nan,122.0,7.62,109.0,58.0,13.0,,2010.0,,10.0
Laser P9050,Pantech,nan,115.0,7.8740000000000006,113.8,57.9,10.0,9.967226258835993,2010.0,,10.0
GF100,Pantech,No,85.0,,82.0,44.0,22.5,9.411510988012072,2005.0,,2.0
GF200,Pantech,No,85.0,,81.0,42.0,22.0,9.681238411777805,2004.0,,5.0
GB100,Pantech,No,80.0,,80.0,42.0,21.0,9.324180546618742,2004.0,,5.0
W5510,Philips,nan,138.8,8.89,116.2,63.0,13.0,10.671541066711884,2013.0,,9.0
W6350,Philips,nan,154.0,10.16,125.2,63.9,11.5,10.671541066711884,2012.0,,11.0
W930,Philips,nan,250.0,8.128,110.0,57.8,22.0,10.966505451905741,2012.0,,7.0
362,Philips,No,83.0,,100.0,45.0,18.0,9.552669097514272,2005.0,,5.0
868,Philips,No,110.0,,92.0,45.0,26.0,9.552669097514272,2005.0,,5.0
859,Philips,No,94.0,,88.0,46.0,23.0,9.231221180711186,2004.0,,8.0
Fisio 625,Philips,No,85.0,,104.0,46.0,20.0,,2002.0,,
Fisio 620,Philips,No,85.0,,104.0,46.0,20.0,,2002.0,,
Fisio 610,Philips,No,90.0,,110.0,45.0,18.0,,2001.0,,
Azalis 268,Philips,No,99.0,,119.0,44.0,22.0,9.105908508571158,2000.0,,
Azalis 238,Philips,No,125.0,,114.0,51.0,24.0,,2000.0,,
Diga,Philips,No,179.0,,147.0,56.0,19.0,9.231221180711186,1997.0,,
Fizz,Philips,No,169.0,,162.0,60.0,17.0,,1996.0,,
Ram 8,Plum,nan,134.0,6.096,111.5,57.5,22.0,10.230020435705635,2018.0,,12.0
8600,Qtek,nan,120.0,5.588000000000001,112.4,46.0,14.8,10.217957697864113,2006.0,,6.0
8300,Qtek,Class 10,106.0,5.588000000000001,107.5,46.0,17.5,10.16867211813223,2005.0,,8.0
8080,Qtek,No,130.0,5.588000000000001,120.0,50.0,23.5,9.967226258835993,2004.0,,2.0
8060,Qtek,No,130.0,5.588000000000001,120.0,50.0,23.5,9.967226258835993,2004.0,,2.0
1010,Qtek,No,201.0,8.89,129.0,73.0,18.0,10.55170826162069,2003.0,,
7070,Qtek,No,120.0,5.588000000000001,120.0,50.0,23.5,9.967226258835993,2004.0,,2.0
X3 SuperZoom,Realme,nan,202.0,16.764,163.8,75.8,8.9,12.036517070486518,2020.0,26.0,5.0
6S,Realme,nan,191.0,16.51,162.1,74.8,8.9,12.07045641594465,2020.0,26.0,5.0
X50 Pro Player,Realme,nan,209.0,16.3576,159.0,74.2,8.9,12.036517070486518,2020.0,25.0,5.0
Narzo 10,Realme,nan,199.0,16.51,164.4,75.4,9.0,12.288000889707574,2020.0,11.0,5.0
Narzo 10A,Realme,nan,195.0,16.51,164.4,75.0,9.0,12.288000889707574,2020.0,11.0,5.0
X50m 5G,Realme,nan,194.0,16.6878,163.8,75.8,8.9,12.036517070486518,2020.0,23.0,4.0
6i,Realme,nan,199.0,16.51,164.4,75.4,9.0,12.288000889707574,2020.0,17.0,3.0
6 Pro,Realme,nan,202.0,16.764,163.8,75.8,8.9,12.07045641594465,2020.0,5.0,3.0
X50 Pro 5G,Realme,nan,205.0,16.3576,159.0,74.2,8.9,12.036517070486518,2020.0,24.0,2.0
C3 (3 cameras),Realme,nan,195.0,16.51,164.4,75.0,9.0,12.288000889707574,2020.0,19.0,2.0
X50 5G,Realme,nan,202.0,16.6878,163.8,75.8,8.9,12.036517070486518,2020.0,7.0,1.0
5i,Realme,nan,195.0,16.5608,164.4,75.0,9.3,12.288000889707574,2020.0,6.0,1.0
5s,Realme,nan,198.0,16.51,164.4,75.6,9.3,12.288000889707574,2019.0,20.0,11.0
C2s,Realme,nan,166.0,15.494,154.3,73.7,8.5,11.966144913345602,2020.0,,1.0
C2 2020,Realme,nan,166.0,15.494,154.3,73.7,8.5,11.966144913345602,2019.0,,11.0
X2 Pro,Realme,nan,199.0,16.51,161.0,75.7,8.7,11.966144913345602,2019.0,15.0,10.0
XT 730G,Realme,nan,183.0,16.256,158.7,75.2,8.6,11.966144913345602,,,
XT,Realme,nan,183.0,16.256,158.7,75.2,8.6,11.966144913345602,2019.0,13.0,9.0
5 Pro,Realme,nan,184.0,16.002,157.0,74.2,8.9,11.978710459106358,2019.0,20.0,8.0
3i,Realme,nan,175.0,15.748000000000001,156.1,75.6,8.3,12.04678297035635,2019.0,,7.0
3 Pro,Realme,nan,172.0,16.002,156.8,74.2,8.3,11.982280604558284,2019.0,22.0,4.0
my411C Oxbow,Sagem,No,87.0,,91.0,46.0,16.5,,2008.0,,2.0
my230x,Sagem,No,65.0,4.572,106.0,46.0,10.0,,2008.0,,2.0
my900C,Sagem,nan,115.0,,90.0,45.0,23.5,,2006.0,,3.0
my500X,Sagem,No,90.0,,100.0,46.0,16.5,9.733015321685963,2006.0,,3.0
my400V,Sagem,No,85.0,,105.0,46.0,14.0,9.733015321685963,2007.0,,2.0
my301X,Sagem,No,88.0,4.318,105.0,46.0,14.0,,2005.0,,11.0
my200x,Sagem,No,76.0,,104.0,43.0,15.5,,2006.0,,2.0
my100X,Sagem,No,76.0,,104.0,42.0,15.5,9.493855449240822,2006.0,,2.0
MY C2-3,Sagem,No,75.0,,73.0,42.0,21.0,9.453270634010623,2005.0,,11.0
myZ-5,Sagem,No,85.0,,85.0,42.0,23.0,,2006.0,,2.0
MY C3-2,Sagem,No,75.0,,77.0,41.0,22.0,9.346513733165635,2005.0,,2.0
MY Z-55,Sagem,No,85.0,,81.0,41.0,24.0,,2005.0,,2.0
MY X6-2,Sagem,No,104.0,5.08,110.0,47.0,19.0,9.571752643503546,2005.0,,2.0
MY X2-2,Sagem,No,88.0,,105.6,46.0,20.0,9.411510988012072,2005.0,,2.0
MY C5-2,Sagem,No,80.0,,82.0,43.0,23.0,9.390168956200183,2004.0,,11.0
MY X1-2,Sagem,No,93.0,,106.0,47.0,21.0,,2005.0,,2.0
MY X-8,Sagem,No,125.0,5.588000000000001,115.0,47.0,20.8,,2004.0,,8.0
MY X-4,Sagem,No,95.0,,104.0,46.0,18.0,,2004.0,,8.0
MY S-7,Sagem,No,120.0,5.588000000000001,110.0,49.0,21.0,,2004.0,,2.0
MY Z-3,Sagem,No,105.0,,100.0,45.0,24.0,9.60917873814198,2004.0,,2.0
MY C2-2,Sagem,No,80.0,,85.0,44.0,21.0,,2004.0,,5.0
SG 321i,Sagem,No,105.0,,100.0,45.0,24.0,,2004.0,,2.0
MY V-55,Sagem,No,97.0,,106.0,46.0,19.0,9.847057346091336,2004.0,,5.0
MY X5-2,Sagem,No,97.0,,106.0,46.0,19.0,,2004.0,,2.0
MY V-75,Sagem,No,106.0,,110.0,46.0,22.0,,2004.0,,2.0
MY X-7,Sagem,No,106.0,,110.0,46.0,22.0,10.037546953962178,2004.0,,2.0
MY V-65,Sagem,No,106.0,,110.0,46.0,22.0,10.037546953962178,2003.0,,11.0
MY C-1,Sagem,No,80.0,,86.0,44.0,20.0,,2003.0,,11.0
MY X-1w,Sagem,No,93.0,,106.0,47.0,21.0,,2003.0,,11.0
MY C-2,Sagem,No,90.0,,82.0,42.0,23.0,,2003.0,,11.0
MY C-6,Sagem,No,86.0,,84.0,46.0,22.0,9.552669097514272,2003.0,,8.0
MY C-5w,Sagem,No,80.0,,88.0,44.0,20.0,9.967226258835993,2003.0,,8.0
MY X-2,Sagem,No,89.0,,99.0,45.0,21.0,,2003.0,,8.0
MY X-6,Sagem,No,106.0,,110.0,46.0,22.0,10.037546953962178,2003.0,,2.0
MY G5,Sagem,No,92.0,,105.0,46.0,20.0,,2002.0,,
MY X-3,Sagem,No,92.0,,106.0,46.0,20.0,,2002.0,,
MY X-5,Sagem,No,92.0,,105.0,46.0,20.0,9.493855449240822,2002.0,,
MY 3078,Sagem,No,85.0,,23.0,45.0,75.0,,2002.0,,
MW 3026,Sagem,No,112.0,,105.0,50.0,23.0,,2001.0,,
MW 3052,Sagem,No,100.0,,105.0,50.0,23.0,,2001.0,,
MW 3042,Sagem,No,97.0,,105.0,45.0,18.0,,2001.0,,
MW 3040,Sagem,No,97.0,,105.0,45.0,18.0,,2001.0,,
MW X1,Sagem,No,180.0,,140.0,57.0,20.0,9.64565843240871,2001.0,,
WA 3050,Sagem,No,198.0,,130.0,80.0,17.0,,2001.0,,
MW 3020,Sagem,No,112.0,,105.0,45.0,18.0,,2001.0,,
MC 3000,Sagem,No,112.0,,105.0,45.0,18.0,,2001.0,,
MC 939 WAP,Sagem,No,117.0,,116.0,45.0,18.0,,2000.0,,
